filepath,native_language,split,source_file,word_index,duration,unit_type
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_3_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_3.wav,3,0.95,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (6)_25_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (6)_25.wav,0,0.81,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (6)_25_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (6)_25.wav,1,0.25,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (6)_25_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (6)_25.wav,2,0.31,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (6)_25_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (6)_25.wav,3,0.53,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (6)_25_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (6)_25.wav,4,0.84,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_12_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_12.wav,0,0.92,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_12_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_12.wav,1,0.5,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_12_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_12.wav,2,1.23,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_22_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_22.wav,0,0.28,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_22_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_22.wav,1,0.23,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_22_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_22.wav,2,0.3,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_22_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_22.wav,3,1.77,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_22_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_22.wav,4,0.37,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_16_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_16.wav,0,1.96,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_16_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_16.wav,1,0.38,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_16_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_16.wav,2,0.3,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_1_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_1.wav,0,0.43,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_1_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_1.wav,1,0.4,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_1_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_1.wav,2,0.3,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_1_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_1.wav,3,0.38,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_1_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_1.wav,4,0.5,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_1_word05.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_1.wav,5,0.3,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_1_word06.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_1.wav,6,0.38,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_27_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_27.wav,0,0.59,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_27_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_27.wav,1,0.49,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_27_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_27.wav,2,0.64,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_27_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_27.wav,3,0.45,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_27_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_27.wav,4,0.41,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_32_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_32.wav,0,0.39,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_32_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_32.wav,1,0.21,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_32_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_32.wav,2,0.39,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_32_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_32.wav,3,2.0,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_32_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_32.wav,4,0.23,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_32_word05.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_32.wav,5,1.06,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_32_word06.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_32.wav,6,0.58,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_13_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_13.wav,0,0.34,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_13_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_13.wav,1,0.81,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_13_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_13.wav,2,0.31,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_13_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_13.wav,3,1.07,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_13_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_13.wav,4,0.23,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_31_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_31.wav,0,0.53,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_31_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_31.wav,1,0.46,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_31_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_31.wav,2,0.46,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_31_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_31.wav,3,0.85,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_31_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_31.wav,4,0.25,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_31_word05.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_31.wav,5,0.41,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_28_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_28.wav,0,1.57,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_28_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_28.wav,1,0.3,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_28_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_28.wav,2,0.23,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_28_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_28.wav,3,0.57,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_28_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_28.wav,4,0.43,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_7_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_7.wav,0,0.58,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_7_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_7.wav,1,0.62,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_7_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_7.wav,2,0.27,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_7_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_7.wav,3,0.51,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_7_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_7.wav,4,0.61,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_7_word05.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_7.wav,5,0.27,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_31_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_31.wav,0,0.7,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_31_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_31.wav,1,1.11,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_31_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_31.wav,2,1.77,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_31_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_31.wav,3,0.53,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_4_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_4.wav,0,0.59,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_4_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_4.wav,1,0.87,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_4_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_4.wav,2,0.48,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_4_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_4.wav,3,0.25,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_4_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_4.wav,4,0.21,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_7_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_7.wav,0,0.3,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_7_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_7.wav,1,0.45,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_7_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_7.wav,2,0.45,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_7_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_7.wav,3,0.45,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_7_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_7.wav,4,0.88,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_20_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_20.wav,0,0.6,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_20_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_20.wav,1,0.46,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_20_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_20.wav,2,0.52,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_20_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_20.wav,3,0.21,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_20_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_20.wav,4,0.72,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_20_word05.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_20.wav,5,0.54,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_20_word06.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_20.wav,6,0.4,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (6)_21_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (6)_21.wav,0,1.26,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (6)_21_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (6)_21.wav,1,0.36,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (6)_21_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (6)_21.wav,2,0.31,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (6)_21_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (6)_21.wav,3,0.35,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (6)_21_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (6)_21.wav,4,0.25,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_18_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_18.wav,0,0.25,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_18_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_18.wav,1,0.25,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_18_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_18.wav,2,0.94,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_18_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_18.wav,3,0.4,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_18_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_18.wav,4,0.38,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_18_word05.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_18.wav,5,0.21,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_18_word06.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_18.wav,6,0.83,word
word_level\jharkhand\Jharkhand_speaker_03_07_1_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_03_07_1.wav,0,0.36,word
word_level\jharkhand\Jharkhand_speaker_03_07_1_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_03_07_1.wav,1,0.43,word
word_level\jharkhand\Jharkhand_speaker_03_07_1_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_03_07_1.wav,2,0.64,word
word_level\jharkhand\Jharkhand_speaker_03_07_1_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_03_07_1.wav,3,0.35,word
word_level\jharkhand\Jharkhand_speaker_03_07_1_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_03_07_1.wav,4,0.41,word
word_level\jharkhand\Jharkhand_speaker_03_05_1_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_03_05_1.wav,0,0.23,word
word_level\jharkhand\Jharkhand_speaker_03_05_1_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_03_05_1.wav,1,1.2,word
word_level\jharkhand\Jharkhand_speaker_03_05_1_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_03_05_1.wav,2,0.6,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_21_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_21.wav,0,0.22,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_21_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_21.wav,1,1.02,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_21_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_21.wav,2,0.66,word
word_level\jharkhand\Jharkhand_speaker_01_Recording_21_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording_21.wav,3,0.88,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_4_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_4.wav,0,0.24,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_4_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_4.wav,1,0.57,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_4_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_4.wav,2,0.28,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_4_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_4.wav,3,1.2,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_4_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_4.wav,4,0.32,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_4_word05.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_4.wav,5,0.84,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_1_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_1.wav,0,1.44,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_1_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_1.wav,1,0.27,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_1_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_1.wav,2,0.22,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_1_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_1.wav,3,0.51,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_1_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_1.wav,4,0.22,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (8)_1_word05.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (8)_1.wav,5,0.31,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_23_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_23.wav,0,0.59,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_23_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_23.wav,1,0.28,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_23_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_23.wav,2,0.88,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_23_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_23.wav,3,0.38,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_23_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_23.wav,4,0.71,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_28_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_28.wav,0,0.69,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_28_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_28.wav,1,0.63,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_28_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_28.wav,2,0.26,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_28_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_28.wav,3,0.32,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_28_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_28.wav,4,0.22,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_28_word05.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_28.wav,5,0.3,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_28_word06.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_28.wav,6,0.49,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_32_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_32.wav,0,1.16,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_32_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_32.wav,1,0.29,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_32_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_32.wav,2,0.57,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_32_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_32.wav,3,0.54,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (7)_32_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (7)_32.wav,4,0.71,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_5_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_5.wav,0,0.24,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_5_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_5.wav,1,0.29,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_5_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_5.wav,2,0.61,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_5_word03.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_5.wav,3,0.99,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_5_word04.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_5.wav,4,0.56,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (4)_5_word05.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (4)_5.wav,5,0.35,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_28_word00.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_28.wav,0,0.24,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_28_word01.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_28.wav,1,0.46,word
word_level\jharkhand\Jharkhand_speaker_01_Recording (9)_28_word02.wav,jharkhand,train,jharkhand\Jharkhand_speaker_01_Recording (9)_28.wav,2,0.36,word
