filepath,filename,speaker_id,native_language,age_group,utterance_type,text,sampling_rate,split,duration
jharkhand\Jharkhand_speaker_01_Recording (3).wav,Jharkhand_speaker_01_Recording (3).wav,jharkhand_spk_0066,jharkhand,adult,read,,44100,train,5.921088435374149
jharkhand\Jharkhand_speaker_01_Recording (3)_1.wav,Jharkhand_speaker_01_Recording (3)_1.wav,jharkhand_spk_0067,jharkhand,adult,read,,44100,train,4.504671201814059
jharkhand\Jharkhand_speaker_01_Recording (3)_10.wav,Jharkhand_speaker_01_Recording (3)_10.wav,jharkhand_spk_0068,jharkhand,adult,read,,44100,train,5.897868480725624
jharkhand\Jharkhand_speaker_01_Recording (3)_11.wav,Jharkhand_speaker_01_Recording (3)_11.wav,jharkhand_spk_0069,jharkhand,adult,read,,44100,train,4.806530612244898
jharkhand\Jharkhand_speaker_01_Recording (3)_12.wav,Jharkhand_speaker_01_Recording (3)_12.wav,jharkhand_spk_0070,jharkhand,adult,read,,44100,train,5.363809523809524
jharkhand\Jharkhand_speaker_01_Recording (3)_13.wav,Jharkhand_speaker_01_Recording (3)_13.wav,jharkhand_spk_0071,jharkhand,adult,read,,44100,train,5.038730158730159
jharkhand\Jharkhand_speaker_01_Recording (3)_14.wav,Jharkhand_speaker_01_Recording (3)_14.wav,jharkhand_spk_0072,jharkhand,adult,read,,44100,train,5.596009070294785
jharkhand\Jharkhand_speaker_01_Recording (3)_15.wav,Jharkhand_speaker_01_Recording (3)_15.wav,jharkhand_spk_0073,jharkhand,adult,read,,44100,train,4.85297052154195
jharkhand\Jharkhand_speaker_01_Recording (3)_16.wav,Jharkhand_speaker_01_Recording (3)_16.wav,jharkhand_spk_0074,jharkhand,adult,read,,44100,train,5.596009070294785
jharkhand\Jharkhand_speaker_01_Recording (3)_17.wav,Jharkhand_speaker_01_Recording (3)_17.wav,jharkhand_spk_0075,jharkhand,adult,read,,44100,train,5.572789115646258
jharkhand\Jharkhand_speaker_01_Recording (3)_18.wav,Jharkhand_speaker_01_Recording (3)_18.wav,jharkhand_spk_0076,jharkhand,adult,read,,44100,train,7.4071655328798185
jharkhand\Jharkhand_speaker_01_Recording (3)_19.wav,Jharkhand_speaker_01_Recording (3)_19.wav,jharkhand_spk_0077,jharkhand,adult,read,,44100,train,4.85297052154195
jharkhand\Jharkhand_speaker_01_Recording (3)_2.wav,Jharkhand_speaker_01_Recording (3)_2.wav,jharkhand_spk_0078,jharkhand,adult,read,,44100,train,4.667210884353741
jharkhand\Jharkhand_speaker_01_Recording (3)_20.wav,Jharkhand_speaker_01_Recording (3)_20.wav,jharkhand_spk_0079,jharkhand,adult,read,,44100,train,4.760090702947846
jharkhand\Jharkhand_speaker_01_Recording (3)_21.wav,Jharkhand_speaker_01_Recording (3)_21.wav,jharkhand_spk_0080,jharkhand,adult,read,,44100,train,5.363809523809524
jharkhand\Jharkhand_speaker_01_Recording (3)_22.wav,Jharkhand_speaker_01_Recording (3)_22.wav,jharkhand_spk_0081,jharkhand,adult,read,,44100,train,4.551111111111111
jharkhand\Jharkhand_speaker_01_Recording (3)_23.wav,Jharkhand_speaker_01_Recording (3)_23.wav,jharkhand_spk_0082,jharkhand,adult,read,,44100,train,6.501587301587302
jharkhand\Jharkhand_speaker_01_Recording (3)_24.wav,Jharkhand_speaker_01_Recording (3)_24.wav,jharkhand_spk_0083,jharkhand,adult,read,,44100,train,5.990748299319728
jharkhand\Jharkhand_speaker_01_Recording (3)_25.wav,Jharkhand_speaker_01_Recording (3)_25.wav,jharkhand_spk_0084,jharkhand,adult,read,,44100,train,5.479909297052155
jharkhand\Jharkhand_speaker_01_Recording (3)_26.wav,Jharkhand_speaker_01_Recording (3)_26.wav,jharkhand_spk_0085,jharkhand,adult,read,,44100,train,5.921088435374149
jharkhand\Jharkhand_speaker_01_Recording (3)_27.wav,Jharkhand_speaker_01_Recording (3)_27.wav,jharkhand_spk_0086,jharkhand,adult,read,,44100,train,4.806530612244898
jharkhand\Jharkhand_speaker_01_Recording (3)_28.wav,Jharkhand_speaker_01_Recording (3)_28.wav,jharkhand_spk_0087,jharkhand,adult,read,,44100,train,5.9675283446712015
jharkhand\Jharkhand_speaker_01_Recording (3)_29.wav,Jharkhand_speaker_01_Recording (3)_29.wav,jharkhand_spk_0088,jharkhand,adult,read,,44100,train,5.9675283446712015
jharkhand\Jharkhand_speaker_01_Recording (3)_3.wav,Jharkhand_speaker_01_Recording (3)_3.wav,jharkhand_spk_0089,jharkhand,adult,read,,44100,train,5.50312925170068
jharkhand\Jharkhand_speaker_01_Recording (3)_30.wav,Jharkhand_speaker_01_Recording (3)_30.wav,jharkhand_spk_0090,jharkhand,adult,read,,44100,train,5.317369614512471
jharkhand\Jharkhand_speaker_01_Recording (3)_31.wav,Jharkhand_speaker_01_Recording (3)_31.wav,jharkhand_spk_0091,jharkhand,adult,read,,44100,train,6.03718820861678
jharkhand\Jharkhand_speaker_01_Recording (3)_32.wav,Jharkhand_speaker_01_Recording (3)_32.wav,jharkhand_spk_0092,jharkhand,adult,read,,44100,train,5.897868480725624
jharkhand\Jharkhand_speaker_01_Recording (3)_4.wav,Jharkhand_speaker_01_Recording (3)_4.wav,jharkhand_spk_0093,jharkhand,adult,read,,44100,train,5.897868480725624
jharkhand\Jharkhand_speaker_01_Recording (3)_5.wav,Jharkhand_speaker_01_Recording (3)_5.wav,jharkhand_spk_0094,jharkhand,adult,read,,44100,train,5.897868480725624
jharkhand\Jharkhand_speaker_01_Recording (3)_6.wav,Jharkhand_speaker_01_Recording (3)_6.wav,jharkhand_spk_0095,jharkhand,adult,read,,44100,train,5.572789115646258
jharkhand\Jharkhand_speaker_01_Recording (3)_7.wav,Jharkhand_speaker_01_Recording (3)_7.wav,jharkhand_spk_0096,jharkhand,adult,read,,44100,train,6.362267573696145
jharkhand\Jharkhand_speaker_01_Recording (3)_8.wav,Jharkhand_speaker_01_Recording (3)_8.wav,jharkhand_spk_0097,jharkhand,adult,read,,44100,train,4.829750566893424
jharkhand\Jharkhand_speaker_01_Recording (3)_9.wav,Jharkhand_speaker_01_Recording (3)_9.wav,jharkhand_spk_0098,jharkhand,adult,read,,44100,train,6.5712471655328795
jharkhand\Jharkhand_speaker_01_Recording (4).wav,Jharkhand_speaker_01_Recording (4).wav,jharkhand_spk_0099,jharkhand,adult,read,,44100,train,6.106848072562358
jharkhand\Jharkhand_speaker_01_Recording (4)_1.wav,Jharkhand_speaker_01_Recording (4)_1.wav,jharkhand_spk_0100,jharkhand,adult,read,,44100,train,5.5495691609977325
jharkhand\Jharkhand_speaker_01_Recording (4)_10.wav,Jharkhand_speaker_01_Recording (4)_10.wav,jharkhand_spk_0101,jharkhand,adult,read,,44100,train,4.992290249433107
jharkhand\Jharkhand_speaker_01_Recording (4)_11.wav,Jharkhand_speaker_01_Recording (4)_11.wav,jharkhand_spk_0102,jharkhand,adult,read,,44100,train,7.500045351473923
jharkhand\Jharkhand_speaker_01_Recording (4)_12.wav,Jharkhand_speaker_01_Recording (4)_12.wav,jharkhand_spk_0103,jharkhand,adult,read,,44100,train,5.897868480725624
jharkhand\Jharkhand_speaker_01_Recording (4)_13.wav,Jharkhand_speaker_01_Recording (4)_13.wav,jharkhand_spk_0104,jharkhand,adult,read,,44100,train,4.017052154195011
jharkhand\Jharkhand_speaker_01_Recording (4)_14.wav,Jharkhand_speaker_01_Recording (4)_14.wav,jharkhand_spk_0105,jharkhand,adult,read,,44100,train,4.6439909297052155
jharkhand\Jharkhand_speaker_01_Recording (4)_15.wav,Jharkhand_speaker_01_Recording (4)_15.wav,jharkhand_spk_0106,jharkhand,adult,read,,44100,train,5.6656689342403626
jharkhand\Jharkhand_speaker_01_Recording (4)_16.wav,Jharkhand_speaker_01_Recording (4)_16.wav,jharkhand_spk_0107,jharkhand,adult,read,,44100,train,5.50312925170068
jharkhand\Jharkhand_speaker_01_Recording (4)_17.wav,Jharkhand_speaker_01_Recording (4)_17.wav,jharkhand_spk_0108,jharkhand,adult,read,,44100,train,6.0836281179138325
jharkhand\Jharkhand_speaker_01_Recording (4)_18.wav,Jharkhand_speaker_01_Recording (4)_18.wav,jharkhand_spk_0109,jharkhand,adult,read,,44100,train,5.456689342403628
jharkhand\Jharkhand_speaker_01_Recording (4)_19.wav,Jharkhand_speaker_01_Recording (4)_19.wav,jharkhand_spk_0110,jharkhand,adult,read,,44100,train,5.712108843537415
jharkhand\Jharkhand_speaker_01_Recording (4)_2.wav,Jharkhand_speaker_01_Recording (4)_2.wav,jharkhand_spk_0111,jharkhand,adult,read,,44100,train,5.990748299319728
jharkhand\Jharkhand_speaker_01_Recording (4)_20.wav,Jharkhand_speaker_01_Recording (4)_20.wav,jharkhand_spk_0112,jharkhand,adult,read,,44100,train,6.362267573696145
jharkhand\Jharkhand_speaker_01_Recording (4)_21.wav,Jharkhand_speaker_01_Recording (4)_21.wav,jharkhand_spk_0113,jharkhand,adult,read,,44100,train,5.085170068027211
jharkhand\Jharkhand_speaker_01_Recording (4)_22.wav,Jharkhand_speaker_01_Recording (4)_22.wav,jharkhand_spk_0114,jharkhand,adult,read,,44100,train,6.501587301587302
jharkhand\Jharkhand_speaker_01_Recording (4)_23.wav,Jharkhand_speaker_01_Recording (4)_23.wav,jharkhand_spk_0115,jharkhand,adult,read,,44100,train,5.085170068027211
jharkhand\Jharkhand_speaker_01_Recording (4)_24.wav,Jharkhand_speaker_01_Recording (4)_24.wav,jharkhand_spk_0116,jharkhand,adult,read,,44100,train,5.851428571428571
jharkhand\Jharkhand_speaker_01_Recording (4)_25.wav,Jharkhand_speaker_01_Recording (4)_25.wav,jharkhand_spk_0117,jharkhand,adult,read,,44100,train,6.339047619047619
jharkhand\Jharkhand_speaker_01_Recording (4)_26.wav,Jharkhand_speaker_01_Recording (4)_26.wav,jharkhand_spk_0118,jharkhand,adult,read,,44100,train,5.712108843537415
jharkhand\Jharkhand_speaker_01_Recording (4)_27.wav,Jharkhand_speaker_01_Recording (4)_27.wav,jharkhand_spk_0119,jharkhand,adult,read,,44100,train,6.780226757369615
jharkhand\Jharkhand_speaker_01_Recording (4)_28.wav,Jharkhand_speaker_01_Recording (4)_28.wav,jharkhand_spk_0120,jharkhand,adult,read,,44100,train,4.806530612244898
jharkhand\Jharkhand_speaker_01_Recording (4)_29.wav,Jharkhand_speaker_01_Recording (4)_29.wav,jharkhand_spk_0121,jharkhand,adult,read,,44100,train,5.410249433106576
jharkhand\Jharkhand_speaker_01_Recording (4)_3.wav,Jharkhand_speaker_01_Recording (4)_3.wav,jharkhand_spk_0122,jharkhand,adult,read,,44100,train,5.642448979591837
jharkhand\Jharkhand_speaker_01_Recording (4)_30.wav,Jharkhand_speaker_01_Recording (4)_30.wav,jharkhand_spk_0123,jharkhand,adult,read,,44100,train,6.060408163265306
jharkhand\Jharkhand_speaker_01_Recording (4)_31.wav,Jharkhand_speaker_01_Recording (4)_31.wav,jharkhand_spk_0124,jharkhand,adult,read,,44100,train,5.944308390022676
jharkhand\Jharkhand_speaker_01_Recording (4)_32.wav,Jharkhand_speaker_01_Recording (4)_32.wav,jharkhand_spk_0125,jharkhand,adult,read,,44100,train,7.151746031746032
jharkhand\Jharkhand_speaker_01_Recording (4)_4.wav,Jharkhand_speaker_01_Recording (4)_4.wav,jharkhand_spk_0126,jharkhand,adult,read,,44100,train,5.9675283446712015
jharkhand\Jharkhand_speaker_01_Recording (4)_5.wav,Jharkhand_speaker_01_Recording (4)_5.wav,jharkhand_spk_0127,jharkhand,adult,read,,44100,train,6.873106575963718
jharkhand\Jharkhand_speaker_01_Recording (4)_6.wav,Jharkhand_speaker_01_Recording (4)_6.wav,jharkhand_spk_0128,jharkhand,adult,read,,44100,train,5.874648526077097
jharkhand\Jharkhand_speaker_01_Recording (4)_7.wav,Jharkhand_speaker_01_Recording (4)_7.wav,jharkhand_spk_0129,jharkhand,adult,read,,44100,train,6.292607709750567
jharkhand\Jharkhand_speaker_01_Recording (4)_8.wav,Jharkhand_speaker_01_Recording (4)_8.wav,jharkhand_spk_0130,jharkhand,adult,read,,44100,train,5.596009070294785
jharkhand\Jharkhand_speaker_01_Recording (4)_9.wav,Jharkhand_speaker_01_Recording (4)_9.wav,jharkhand_spk_0131,jharkhand,adult,read,,44100,train,6.292607709750567
jharkhand\Jharkhand_speaker_01_Recording (5).wav,Jharkhand_speaker_01_Recording (5).wav,jharkhand_spk_0132,jharkhand,adult,read,,44100,train,5.7817687074829935
jharkhand\Jharkhand_speaker_01_Recording (5)_1.wav,Jharkhand_speaker_01_Recording (5)_1.wav,jharkhand_spk_0133,jharkhand,adult,read,,44100,train,5.340589569160998
jharkhand\Jharkhand_speaker_01_Recording (5)_10.wav,Jharkhand_speaker_01_Recording (5)_10.wav,jharkhand_spk_0134,jharkhand,adult,read,,44100,train,4.899410430839002
jharkhand\Jharkhand_speaker_01_Recording (5)_11.wav,Jharkhand_speaker_01_Recording (5)_11.wav,jharkhand_spk_0135,jharkhand,adult,read,,44100,train,5.410249433106576
jharkhand\Jharkhand_speaker_01_Recording (5)_12.wav,Jharkhand_speaker_01_Recording (5)_12.wav,jharkhand_spk_0136,jharkhand,adult,read,,44100,train,4.992290249433107
jharkhand\Jharkhand_speaker_01_Recording (5)_13.wav,Jharkhand_speaker_01_Recording (5)_13.wav,jharkhand_spk_0137,jharkhand,adult,read,,44100,train,3.9706122448979593
jharkhand\Jharkhand_speaker_01_Recording (5)_14.wav,Jharkhand_speaker_01_Recording (5)_14.wav,jharkhand_spk_0138,jharkhand,adult,read,,44100,train,5.038730158730159
jharkhand\Jharkhand_speaker_01_Recording (5)_15.wav,Jharkhand_speaker_01_Recording (5)_15.wav,jharkhand_spk_0139,jharkhand,adult,read,,44100,train,5.5495691609977325
jharkhand\Jharkhand_speaker_01_Recording (5)_16.wav,Jharkhand_speaker_01_Recording (5)_16.wav,jharkhand_spk_0140,jharkhand,adult,read,,44100,train,5.038730158730159
jharkhand\Jharkhand_speaker_01_Recording (5)_17.wav,Jharkhand_speaker_01_Recording (5)_17.wav,jharkhand_spk_0141,jharkhand,adult,read,,44100,train,6.03718820861678
jharkhand\Jharkhand_speaker_01_Recording (5)_18.wav,Jharkhand_speaker_01_Recording (5)_18.wav,jharkhand_spk_0142,jharkhand,adult,read,,44100,train,6.130068027210885
jharkhand\Jharkhand_speaker_01_Recording (5)_19.wav,Jharkhand_speaker_01_Recording (5)_19.wav,jharkhand_spk_0143,jharkhand,adult,read,,44100,train,6.013968253968254
jharkhand\Jharkhand_speaker_01_Recording (5)_2.wav,Jharkhand_speaker_01_Recording (5)_2.wav,jharkhand_spk_0144,jharkhand,adult,read,,44100,train,4.992290249433107
jharkhand\Jharkhand_speaker_01_Recording (5)_20.wav,Jharkhand_speaker_01_Recording (5)_20.wav,jharkhand_spk_0145,jharkhand,adult,read,,44100,train,5.038730158730159
jharkhand\Jharkhand_speaker_01_Recording (5)_21.wav,Jharkhand_speaker_01_Recording (5)_21.wav,jharkhand_spk_0146,jharkhand,adult,read,,44100,train,5.874648526077097
jharkhand\Jharkhand_speaker_01_Recording (5)_22.wav,Jharkhand_speaker_01_Recording (5)_22.wav,jharkhand_spk_0147,jharkhand,adult,read,,44100,train,5.735328798185941
jharkhand\Jharkhand_speaker_01_Recording (5)_23.wav,Jharkhand_speaker_01_Recording (5)_23.wav,jharkhand_spk_0148,jharkhand,adult,read,,44100,train,6.362267573696145
jharkhand\Jharkhand_speaker_01_Recording (5)_24.wav,Jharkhand_speaker_01_Recording (5)_24.wav,jharkhand_spk_0149,jharkhand,adult,read,,44100,train,5.015510204081632
jharkhand\Jharkhand_speaker_01_Recording (5)_25.wav,Jharkhand_speaker_01_Recording (5)_25.wav,jharkhand_spk_0150,jharkhand,adult,read,,44100,train,5.828208616780046
jharkhand\Jharkhand_speaker_01_Recording (5)_26.wav,Jharkhand_speaker_01_Recording (5)_26.wav,jharkhand_spk_0151,jharkhand,adult,read,,44100,train,6.15328798185941
jharkhand\Jharkhand_speaker_01_Recording (5)_27.wav,Jharkhand_speaker_01_Recording (5)_27.wav,jharkhand_spk_0152,jharkhand,adult,read,,44100,train,5.456689342403628
jharkhand\Jharkhand_speaker_01_Recording (5)_28.wav,Jharkhand_speaker_01_Recording (5)_28.wav,jharkhand_spk_0153,jharkhand,adult,read,,44100,train,5.851428571428571
jharkhand\Jharkhand_speaker_01_Recording (5)_29.wav,Jharkhand_speaker_01_Recording (5)_29.wav,jharkhand_spk_0154,jharkhand,adult,read,,44100,train,6.780226757369615
jharkhand\Jharkhand_speaker_01_Recording (5)_3.wav,Jharkhand_speaker_01_Recording (5)_3.wav,jharkhand_spk_0155,jharkhand,adult,read,,44100,train,5.990748299319728
jharkhand\Jharkhand_speaker_01_Recording (5)_30.wav,Jharkhand_speaker_01_Recording (5)_30.wav,jharkhand_spk_0156,jharkhand,adult,read,,44100,train,7.430385487528345
jharkhand\Jharkhand_speaker_01_Recording (5)_31.wav,Jharkhand_speaker_01_Recording (5)_31.wav,jharkhand_spk_0157,jharkhand,adult,read,,44100,train,5.526349206349207
jharkhand\Jharkhand_speaker_01_Recording (5)_32.wav,Jharkhand_speaker_01_Recording (5)_32.wav,jharkhand_spk_0158,jharkhand,adult,read,,44100,train,5.526349206349207
jharkhand\Jharkhand_speaker_01_Recording (5)_4.wav,Jharkhand_speaker_01_Recording (5)_4.wav,jharkhand_spk_0159,jharkhand,adult,read,,44100,train,5.317369614512471
jharkhand\Jharkhand_speaker_01_Recording (5)_5.wav,Jharkhand_speaker_01_Recording (5)_5.wav,jharkhand_spk_0160,jharkhand,adult,read,,44100,train,5.921088435374149
jharkhand\Jharkhand_speaker_01_Recording (5)_6.wav,Jharkhand_speaker_01_Recording (5)_6.wav,jharkhand_spk_0161,jharkhand,adult,read,,44100,train,5.6656689342403626
jharkhand\Jharkhand_speaker_01_Recording (5)_7.wav,Jharkhand_speaker_01_Recording (5)_7.wav,jharkhand_spk_0162,jharkhand,adult,read,,44100,train,6.292607709750567
jharkhand\Jharkhand_speaker_01_Recording (5)_8.wav,Jharkhand_speaker_01_Recording (5)_8.wav,jharkhand_spk_0163,jharkhand,adult,read,,44100,train,5.178049886621316
jharkhand\Jharkhand_speaker_01_Recording (5)_9.wav,Jharkhand_speaker_01_Recording (5)_9.wav,jharkhand_spk_0164,jharkhand,adult,read,,44100,train,5.851428571428571
jharkhand\Jharkhand_speaker_01_Recording (6).wav,Jharkhand_speaker_01_Recording (6).wav,jharkhand_spk_0165,jharkhand,adult,read,,44100,train,5.201269841269841
jharkhand\Jharkhand_speaker_01_Recording (6)_1.wav,Jharkhand_speaker_01_Recording (6)_1.wav,jharkhand_spk_0166,jharkhand,adult,read,,44100,train,6.060408163265306
jharkhand\Jharkhand_speaker_01_Recording (6)_10.wav,Jharkhand_speaker_01_Recording (6)_10.wav,jharkhand_spk_0167,jharkhand,adult,read,,44100,train,5.7817687074829935
jharkhand\Jharkhand_speaker_01_Recording (6)_11.wav,Jharkhand_speaker_01_Recording (6)_11.wav,jharkhand_spk_0168,jharkhand,adult,read,,44100,train,4.85297052154195
jharkhand\Jharkhand_speaker_01_Recording (6)_12.wav,Jharkhand_speaker_01_Recording (6)_12.wav,jharkhand_spk_0169,jharkhand,adult,read,,44100,train,6.246167800453515
jharkhand\Jharkhand_speaker_01_Recording (6)_13.wav,Jharkhand_speaker_01_Recording (6)_13.wav,jharkhand_spk_0170,jharkhand,adult,read,,44100,train,4.481451247165533
jharkhand\Jharkhand_speaker_01_Recording (6)_14.wav,Jharkhand_speaker_01_Recording (6)_14.wav,jharkhand_spk_0171,jharkhand,adult,read,,44100,train,5.410249433106576
jharkhand\Jharkhand_speaker_01_Recording (6)_15.wav,Jharkhand_speaker_01_Recording (6)_15.wav,jharkhand_spk_0172,jharkhand,adult,read,,44100,train,6.780226757369615
jharkhand\Jharkhand_speaker_01_Recording (6)_16.wav,Jharkhand_speaker_01_Recording (6)_16.wav,jharkhand_spk_0173,jharkhand,adult,read,,44100,train,5.688888888888889
jharkhand\Jharkhand_speaker_01_Recording (6)_17.wav,Jharkhand_speaker_01_Recording (6)_17.wav,jharkhand_spk_0174,jharkhand,adult,read,,44100,train,5.990748299319728
jharkhand\Jharkhand_speaker_01_Recording (6)_18.wav,Jharkhand_speaker_01_Recording (6)_18.wav,jharkhand_spk_0175,jharkhand,adult,read,,44100,train,5.224489795918367
jharkhand\Jharkhand_speaker_01_Recording (6)_19.wav,Jharkhand_speaker_01_Recording (6)_19.wav,jharkhand_spk_0176,jharkhand,adult,read,,44100,train,6.362267573696145
jharkhand\Jharkhand_speaker_01_Recording (6)_2.wav,Jharkhand_speaker_01_Recording (6)_2.wav,jharkhand_spk_0177,jharkhand,adult,read,,44100,train,5.642448979591837
jharkhand\Jharkhand_speaker_01_Recording (6)_20.wav,Jharkhand_speaker_01_Recording (6)_20.wav,jharkhand_spk_0178,jharkhand,adult,read,,44100,train,4.249251700680272
jharkhand\Jharkhand_speaker_01_Recording (6)_21.wav,Jharkhand_speaker_01_Recording (6)_21.wav,jharkhand_spk_0179,jharkhand,adult,read,,44100,train,5.735328798185941
jharkhand\Jharkhand_speaker_01_Recording (6)_22.wav,Jharkhand_speaker_01_Recording (6)_22.wav,jharkhand_spk_0180,jharkhand,adult,read,,44100,train,5.50312925170068
jharkhand\Jharkhand_speaker_01_Recording (6)_23.wav,Jharkhand_speaker_01_Recording (6)_23.wav,jharkhand_spk_0181,jharkhand,adult,read,,44100,train,5.688888888888889
jharkhand\Jharkhand_speaker_01_Recording (6)_24.wav,Jharkhand_speaker_01_Recording (6)_24.wav,jharkhand_spk_0182,jharkhand,adult,read,,44100,train,5.270929705215419
jharkhand\Jharkhand_speaker_01_Recording (6)_25.wav,Jharkhand_speaker_01_Recording (6)_25.wav,jharkhand_spk_0183,jharkhand,adult,read,,44100,train,6.501587301587302
jharkhand\Jharkhand_speaker_01_Recording (6)_26.wav,Jharkhand_speaker_01_Recording (6)_26.wav,jharkhand_spk_0184,jharkhand,adult,read,,44100,train,5.5495691609977325
jharkhand\Jharkhand_speaker_01_Recording (6)_27.wav,Jharkhand_speaker_01_Recording (6)_27.wav,jharkhand_spk_0185,jharkhand,adult,read,,44100,train,6.2693877551020405
jharkhand\Jharkhand_speaker_01_Recording (6)_28.wav,Jharkhand_speaker_01_Recording (6)_28.wav,jharkhand_spk_0186,jharkhand,adult,read,,44100,train,5.758548752834467
jharkhand\Jharkhand_speaker_01_Recording (6)_29.wav,Jharkhand_speaker_01_Recording (6)_29.wav,jharkhand_spk_0187,jharkhand,adult,read,,44100,train,5.340589569160998
jharkhand\Jharkhand_speaker_01_Recording (6)_3.wav,Jharkhand_speaker_01_Recording (6)_3.wav,jharkhand_spk_0188,jharkhand,adult,read,,44100,train,5.9675283446712015
jharkhand\Jharkhand_speaker_01_Recording (6)_30.wav,Jharkhand_speaker_01_Recording (6)_30.wav,jharkhand_spk_0189,jharkhand,adult,read,,44100,train,7.801904761904762
jharkhand\Jharkhand_speaker_01_Recording (6)_31.wav,Jharkhand_speaker_01_Recording (6)_31.wav,jharkhand_spk_0190,jharkhand,adult,read,,44100,train,5.2477097505668935
jharkhand\Jharkhand_speaker_01_Recording (6)_32.wav,Jharkhand_speaker_01_Recording (6)_32.wav,jharkhand_spk_0191,jharkhand,adult,read,,44100,train,5.897868480725624
jharkhand\Jharkhand_speaker_01_Recording (6)_4.wav,Jharkhand_speaker_01_Recording (6)_4.wav,jharkhand_spk_0192,jharkhand,adult,read,,44100,train,6.013968253968254
jharkhand\Jharkhand_speaker_01_Recording (6)_5.wav,Jharkhand_speaker_01_Recording (6)_5.wav,jharkhand_spk_0193,jharkhand,adult,read,,44100,train,6.6873469387755105
jharkhand\Jharkhand_speaker_01_Recording (6)_6.wav,Jharkhand_speaker_01_Recording (6)_6.wav,jharkhand_spk_0194,jharkhand,adult,read,,44100,train,5.944308390022676
jharkhand\Jharkhand_speaker_01_Recording (6)_7.wav,Jharkhand_speaker_01_Recording (6)_7.wav,jharkhand_spk_0195,jharkhand,adult,read,,44100,train,6.246167800453515
jharkhand\Jharkhand_speaker_01_Recording (6)_8.wav,Jharkhand_speaker_01_Recording (6)_8.wav,jharkhand_spk_0196,jharkhand,adult,read,,44100,train,6.710566893424036
jharkhand\Jharkhand_speaker_01_Recording (6)_9.wav,Jharkhand_speaker_01_Recording (6)_9.wav,jharkhand_spk_0197,jharkhand,adult,read,,44100,train,4.574331065759637
jharkhand\Jharkhand_speaker_01_Recording (7).wav,Jharkhand_speaker_01_Recording (7).wav,jharkhand_spk_0198,jharkhand,adult,read,,44100,train,5.990748299319728
jharkhand\Jharkhand_speaker_01_Recording (7)_1.wav,Jharkhand_speaker_01_Recording (7)_1.wav,jharkhand_spk_0199,jharkhand,adult,read,,44100,train,6.431927437641724
